latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
-3.95,-56.104,314.2,1,1,2015-11-29, 02:10,T,85,5.0       ,296,15.5
-3.952,-56.113,322.2,1,1,2015-11-29, 02:10,T,100,5.0       ,296.8,24.9
-3.608,-53.775,309.7,1.1,1,2015-11-29, 02:10,T,67,5.0       ,278.4,15.9
-3.744,-54.723,322.2,1,1,2015-11-29, 02:10,T,100,5.0       ,294.2,24.5
-3.022,-54.048,315,1.1,1,2015-11-29, 02:10,T,87,5.0       ,296.5,15.5
-3.023,-54.057,311.6,1.1,1,2015-11-29, 02:10,T,68,5.0       ,296.3,11.8
-3.075,-54.418,309.1,1,1,2015-11-29, 02:10,T,57,5.0       ,296.8,8.4
-3.076,-54.427,311.4,1,1,2015-11-29, 02:10,T,75,5.0       ,297.5,11
-3.013,-54.049,309.8,1.1,1,2015-11-29, 02:10,T,68,5.0       ,296.1,10.5
-3.061,-54.383,307.9,1,1,2015-11-29, 02:10,T,57,5.0       ,296.3,7.9
-3.048,-54.357,307.2,1,1,2015-11-29, 02:10,T,34,5.0       ,297.1,6.7
-3.047,-54.413,313.5,1,1,2015-11-29, 02:10,T,82,5.0       ,296.8,12.1
-3.012,-54.239,308.1,1,1,2015-11-29, 02:10,T,28,5.0       ,295.5,7.6
-2.819,-52.978,317,1.2,1.1,2015-11-29, 02:10,T,92,5.0       ,296.4,22.5
-2.82,-52.989,327.8,1.2,1.1,2015-11-29, 02:10,T,100,5.0       ,296.7,39.8
-3.003,-54.241,317.1,1,1,2015-11-29, 02:10,T,93,5.0       ,296.6,16.5
-2.963,-54.082,311.1,1.1,1,2015-11-29, 02:10,T,15,5.0       ,296.8,9.4
-2.964,-54.091,314.7,1.1,1,2015-11-29, 02:10,T,61,5.0       ,297,13.6
-2.955,-54.092,317.5,1.1,1,2015-11-29, 02:10,T,94,5.0       ,297.3,17
-2.956,-54.102,312.9,1.1,1,2015-11-29, 02:10,T,70,5.0       ,297,11.7
-2.97,-54.195,308.8,1,1,2015-11-29, 02:10,T,23,5.0       ,296.9,8
-2.983,-54.288,314.9,1,1,2015-11-29, 02:10,T,87,5.0       ,297.2,13.2
-2.955,-54.159,308.7,1,1,2015-11-29, 02:10,T,45,5.0       ,296.7,7.9
-2.961,-54.196,321.1,1,1,2015-11-29, 02:10,T,100,5.0       ,297.8,20.9
-2.977,-54.307,310.6,1,1,2015-11-29, 02:10,T,34,5.0       ,297.1,7.8
-3.022,-54.628,308.8,1,1,2015-11-29, 02:10,T,19,5.0       ,297.2,7.8
-2.933,-54.067,309.1,1.1,1,2015-11-29, 02:10,T,17,5.0       ,296.6,8.4
-2.942,-54.132,309.6,1,1,2015-11-29, 02:10,T,45,5.0       ,296.6,8.3
-2.947,-54.17,312.6,1,1,2015-11-29, 02:10,T,9,5.0       ,296.5,9.8
-2.967,-54.309,311.6,1,1,2015-11-29, 02:10,T,75,5.0       ,296.9,9
3.427,-51.263,308.7,1.1,1,2015-11-29, 05:05,A,55,5.0       ,294.1,12.6
3.425,-51.253,316.7,1.1,1,2015-11-29, 05:05,A,92,5.0       ,293.5,21.6
1.845,-50.622,306.5,1.2,1.1,2015-11-29, 05:05,A,46,5.0       ,293.5,13.6
1.679,-50.68,308.3,1.2,1.1,2015-11-29, 05:05,A,60,5.0       ,292.8,15.5
1.669,-50.681,323.8,1.2,1.1,2015-11-29, 05:05,A,100,5.0       ,295.1,37.9
-3.004,-54.565,309.2,1,1,2015-11-29, 02:10,T,65,5.0       ,297.5,8.5
-3.013,-54.629,312.3,1,1,2015-11-29, 02:10,T,17,5.0       ,297.6,10
-3.015,-54.638,315.6,1,1,2015-11-29, 02:10,T,51,5.0       ,297.9,13.4
-3.016,-54.647,311.1,1,1,2015-11-29, 02:10,T,31,5.0       ,297.5,9.2
-3.017,-54.656,322.2,1,1,2015-11-29, 02:10,T,100,5.0       ,297.6,22.5
-2.938,-54.171,311.7,1,1,2015-11-29, 02:10,T,27,5.0       ,296.6,8.3
-2.992,-54.549,311.2,1,1,2015-11-29, 02:10,T,53,5.0       ,297.6,9.4
-2.994,-54.558,335.7,1,1,2015-11-29, 02:10,T,100,5.0       ,298.8,41.7
-2.995,-54.567,328.2,1,1,2015-11-29, 02:10,T,100,5.0       ,298.1,30.1
-3.006,-54.64,319.7,1,1,2015-11-29, 02:10,T,99,5.0       ,298.3,18.3
-3.007,-54.649,309.4,1,1,2015-11-29, 02:10,T,47,5.0       ,296.8,7.8
-2.983,-54.55,314.3,1,1,2015-11-29, 02:10,T,85,5.0       ,297.5,12.9
-2.985,-54.559,311.5,1,1,2015-11-29, 02:10,T,38,5.0       ,297.5,9.4
-2.995,-54.632,311.7,1,1,2015-11-29, 02:10,T,32,5.0       ,297.7,9.1
-2.996,-54.641,320.2,1,1,2015-11-29, 02:10,T,100,5.0       ,297.2,18.8
-2.998,-54.65,310.6,1,1,2015-11-29, 02:10,T,55,5.0       ,296.4,8.9
-2.285,-49.861,305.5,2,1.4,2015-11-29, 02:10,T,32,5.0       ,291.5,19.4
-2.939,-54.304,310.2,1,1,2015-11-29, 02:10,T,32,5.0       ,297.5,7.8
-2.985,-54.624,310.3,1,1,2015-11-29, 02:10,T,42,5.0       ,297.5,7.8
-2.986,-54.633,326.1,1,1,2015-11-29, 02:10,T,100,5.0       ,297.6,26.2
-3.026,-54.913,313.5,1,1,2015-11-29, 02:10,T,50,5.0       ,296.3,13.2
-3.028,-54.922,311.5,1,1,2015-11-29, 02:10,T,31,5.0       ,296.4,10.4
-2.93,-54.305,331.8,1,1,2015-11-29, 02:10,T,100,5.0       ,297.8,35.9
-2.931,-54.314,309.1,1,1,2015-11-29, 02:10,T,30,5.0       ,296.8,7.3
-2.976,-54.625,311.6,1,1,2015-11-29, 02:10,T,74,5.0       ,297.4,9.9
-2.886,-54.131,314,1,1,2015-11-29, 02:10,T,38,5.0       ,297,12.5
-2.889,-54.15,313.8,1,1,2015-11-29, 02:10,T,56,5.0       ,297.2,11.9
-2.89,-54.159,318.2,1,1,2015-11-29, 02:10,T,95,5.0       ,297.3,16.9
-2.901,-54.234,313,1,1,2015-11-29, 02:10,T,81,5.0       ,296.7,11.2
-2.876,-54.119,325,1.1,1,2015-11-29, 02:10,T,100,5.0       ,297.5,27.7
-2.882,-54.157,317.4,1,1,2015-11-29, 02:10,T,93,5.0       ,297.2,16.4
-2.883,-54.166,314.3,1,1,2015-11-29, 02:10,T,77,5.0       ,297,12.9
-2.902,-54.296,309.8,1,1,2015-11-29, 02:10,T,21,5.0       ,296.9,6.8
-2.867,-54.121,309.6,1.1,1,2015-11-29, 02:10,T,11,5.0       ,295.6,8.8
-2.873,-54.158,308.6,1,1,2015-11-29, 02:10,T,14,5.0       ,296.8,6.8
-2.923,-54.574,308.2,1,1,2015-11-29, 02:10,T,59,5.0       ,296.8,8.1
-3.369,-57.712,316.4,1.2,1.1,2015-11-29, 02:10,T,91,5.0       ,294,20.9
-2.85,-54.133,308.4,1,1,2015-11-29, 02:10,T,35,5.0       ,296.4,8.2
-2.852,-54.142,309.6,1,1,2015-11-29, 02:10,T,35,5.0       ,296.9,8.7
-2.853,-54.218,314.4,1,1,2015-11-29, 02:10,T,85,5.0       ,296.7,12.1
-2.908,-54.604,308.7,1,1,2015-11-29, 02:10,T,62,5.0       ,297.1,9.2
-39.418,-71.937,324.1,1,1,2015-11-29, 03:40,T,100,5.0       ,269.6,40.1
-39.419,-71.949,312.1,1,1,2015-11-29, 03:40,T,77,5.0       ,270.4,25.8
-0.082,-77.654,324.8,1.3,1.1,2015-11-29, 03:50,T,100,5.0       ,280.9,54.2
1.305,-50.495,313.9,1.3,1.1,2015-11-29, 05:05,A,35,5.0       ,293.6,21.2
1.298,-50.519,310.3,1.2,1.1,2015-11-29, 05:05,A,70,5.0       ,295.5,17.2
1.293,-50.485,308.5,1.3,1.1,2015-11-29, 05:05,A,32,5.0       ,293.3,15.1
1.281,-50.476,335,1.3,1.1,2015-11-29, 05:05,A,100,5.0       ,297.8,62.1
1.282,-50.482,325,1.3,1.1,2015-11-29, 05:05,A,100,5.0       ,295.9,40.1
1.281,-50.471,321.3,1.3,1.1,2015-11-29, 05:05,A,100,5.0       ,294.5,34.7
1.272,-50.484,330.6,1.3,1.1,2015-11-29, 05:05,A,100,5.0       ,297,52.4
1.271,-50.472,326.3,1.3,1.1,2015-11-29, 05:05,A,100,5.0       ,295,44.7
1.262,-50.485,312,1.3,1.1,2015-11-29, 05:05,A,77,5.0       ,293.8,21.9
1.246,-50.578,307.4,1.2,1.1,2015-11-29, 05:05,A,29,5.0       ,294.5,12.7
1.244,-50.567,306.8,1.2,1.1,2015-11-29, 05:05,A,24,5.0       ,294.6,11.8
1.216,-50.515,317.8,1.3,1.1,2015-11-29, 05:05,A,94,5.0       ,296,30.2
1.214,-50.503,313.7,1.3,1.1,2015-11-29, 05:05,A,83,5.0       ,294.5,24.3
1.208,-50.527,312.2,1.2,1.1,2015-11-29, 05:05,A,78,5.0       ,294.4,21.7
1.206,-50.516,352.2,1.3,1.1,2015-11-29, 05:05,A,100,5.0       ,301.4,110
1.204,-50.505,345.5,1.3,1.1,2015-11-29, 05:05,A,100,5.0       ,299.1,90.3
0.971,-50.725,312.9,1.2,1.1,2015-11-29, 05:10,A,80,5.0       ,290.8,21.4
0.307,-53.393,307.9,1,1,2015-11-29, 05:10,A,57,5.0       ,289.2,11
-0.123,-51.578,308.4,1.1,1.1,2015-11-29, 05:10,A,60,5.0       ,291.8,13.8
-0.665,-51.784,314.5,1.1,1.1,2015-11-29, 05:10,A,85,5.0       ,293.1,18.3
-0.666,-51.774,309.9,1.1,1.1,2015-11-29, 05:10,A,59,5.0       ,293.3,12.8
-0.673,-51.796,314,1.1,1.1,2015-11-29, 05:10,A,78,5.0       ,293.8,17.7
-0.685,-51.777,308.1,1.1,1.1,2015-11-29, 05:10,A,27,5.0       ,293.9,10.8
-0.751,-52.395,312,1.1,1,2015-11-29, 05:10,A,77,5.0       ,294.5,14.5
-0.787,-52.342,311.3,1.1,1,2015-11-29, 05:10,A,74,5.0       ,293.7,13.2
-0.781,-52.505,305.3,1.1,1,2015-11-29, 05:10,A,26,5.0       ,294.3,7
-0.973,-52.39,307,1.1,1,2015-11-29, 05:10,A,50,5.0       ,291.2,10.3
-1.121,-52.073,313.2,1.1,1,2015-11-29, 05:10,A,81,5.0       ,293.2,16.7
-1.216,-52.122,306.4,1.1,1,2015-11-29, 05:10,A,39,5.0       ,294,8.3
