latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
-19.896,-43.652,305.9,1.1,1,2015-10-16, 01:40,T,39,5.0       ,294.2,9.9
-19.298,-40.922,305.9,1.6,1.2,2015-10-16, 01:40,T,38,5.0       ,292.7,17.7
-19.724,-43.836,321.9,1.1,1,2015-10-16, 01:40,T,100,5.0       ,295.4,27.6
-19.631,-43.287,310.6,1.1,1.1,2015-10-16, 01:40,T,71,5.0       ,293.8,15.4
-19.632,-43.297,319.5,1.1,1.1,2015-10-16, 01:40,T,98,5.0       ,294.8,26.6
-19.634,-43.307,313,1.1,1.1,2015-10-16, 01:40,T,81,5.0       ,294.5,18.2
-19.715,-43.838,316.9,1.1,1,2015-10-16, 01:40,T,92,5.0       ,294.6,21.1
-19.86,-45.513,311.7,1,1,2015-10-16, 01:40,T,76,5.0       ,292,16.9
-19.567,-44.205,327.4,1,1,2015-10-16, 01:40,T,100,5.0       ,293.5,36.6
-19.569,-44.215,312.7,1,1,2015-10-16, 01:40,T,79,5.0       ,293.8,17.2
-19.66,-44.957,321.1,1,1,2015-10-16, 01:40,T,100,5.0       ,295,25
-19.661,-44.966,306.1,1,1,2015-10-16, 01:40,T,41,5.0       ,290.7,8.9
-19.45,-43.623,310,1.1,1,2015-10-16, 01:40,T,69,5.0       ,297.2,12.6
-19.265,-42.643,305.7,1.2,1.1,2015-10-16, 01:40,T,36,5.0       ,295.4,9.9
-19.267,-42.655,305.6,1.2,1.1,2015-10-16, 01:40,T,34,5.0       ,295.2,9.7
-19.265,-42.65,309,1.2,1.1,2015-10-16, 01:40,T,64,5.0       ,295.5,13.9
-19.197,-42.867,307.1,1.2,1.1,2015-10-16, 01:40,T,45,5.0       ,294.6,11.8
-19.209,-43.005,320.8,1.2,1.1,2015-10-16, 01:40,T,100,5.0       ,295.5,30
-19.727,-46.81,316.1,1,1,2015-10-16, 01:40,T,90,5.0       ,292.7,20.3
-19.729,-46.82,317.9,1,1,2015-10-16, 01:40,T,95,5.0       ,292.8,22.6
-19.72,-46.821,318.7,1,1,2015-10-16, 01:40,T,97,5.0       ,294.5,23.1
-19.712,-46.833,310.8,1,1,2015-10-16, 01:40,T,69,5.0       ,293.9,14.1
-19.252,-44.375,307.5,1,1,2015-10-16, 01:40,T,55,5.0       ,296.2,9.7
-19.766,-48.756,306.6,1.3,1.1,2015-10-16, 01:40,T,47,5.0       ,291.5,14.4
-19.491,-46.685,310,1,1,2015-10-16, 01:40,T,69,5.0       ,291.9,15.8
-18.981,-43.694,321.8,1.1,1,2015-10-16, 01:40,T,100,5.0       ,293.9,28.3
-18.982,-43.704,338,1.1,1,2015-10-16, 01:40,T,100,5.0       ,294.4,55.3
-18.984,-43.714,343,1.1,1,2015-10-16, 01:40,T,100,5.0       ,294.5,67.1
-18.986,-43.725,309.3,1.1,1,2015-10-16, 01:40,T,66,5.0       ,293,13.2
-18.97,-43.685,325.7,1.1,1,2015-10-16, 01:40,T,100,5.0       ,292.5,34.5
-18.971,-43.695,326.3,1.1,1,2015-10-16, 01:40,T,100,5.0       ,292.4,35.1
-18.841,-43.072,316.5,1.2,1.1,2015-10-16, 01:40,T,91,5.0       ,293.3,25.3
-18.842,-43.083,306,1.2,1.1,2015-10-16, 01:40,T,40,5.0       ,293,12.1
-18.726,-42.476,311.7,1.3,1.1,2015-10-16, 01:40,T,47,5.0       ,293,19.1
-18.716,-42.478,310.5,1.3,1.1,2015-10-16, 01:40,T,52,5.0       ,294.3,17.4
-18.704,-42.468,308.5,1.3,1.1,2015-10-16, 01:40,T,61,5.0       ,293.7,15.6
-18.706,-42.48,324.4,1.3,1.1,2015-10-16, 01:40,T,100,5.0       ,294.7,41.2
-18.652,-43.107,323,1.2,1.1,2015-10-16, 01:40,T,100,5.0       ,293.8,34.6
